Date,Relative Humidity (%),District
2009-01-27,78.25,JRASULOV
2009-01-28,74.62,JRASULOV
2009-01-29,76.94,JRASULOV
2009-01-30,81.19,JRASULOV
2009-01-31,40.81,JRASULOV
2009-02-01,66.56,JRASULOV
2009-02-02,63.12,JRASULOV
2009-02-03,91.75,JRASULOV
2009-02-04,87.94,JRASULOV
2009-02-05,82.44,JRASULOV
2009-02-06,48.12,JRASULOV
2009-02-07,35.25,JRASULOV
2009-02-08,40.06,JRASULOV
2009-02-09,58.88,JRASULOV
2009-02-10,88.5,JRASULOV
2009-02-11,57.06,JRASULOV
2009-02-12,66.25,JRASULOV
2009-02-13,84.62,JRASULOV
2009-02-14,83.56,JRASULOV
2009-02-15,56.75,JRASULOV
2009-02-16,47.62,JRASULOV
2009-02-17,54.5,JRASULOV
2009-02-18,43.25,JRASULOV
2009-02-19,65.69,JRASULOV
2009-02-20,80.38,JRASULOV
2009-02-21,62.0,JRASULOV
2009-02-22,52.06,JRASULOV
2009-02-23,75.12,JRASULOV
2009-02-24,84.0,JRASULOV
2009-02-25,80.56,JRASULOV
2009-02-26,61.56,JRASULOV
2009-02-27,49.5,JRASULOV
2009-02-28,37.0,JRASULOV
2009-03-01,52.44,JRASULOV
2009-03-02,54.69,JRASULOV
2009-03-03,77.25,JRASULOV
2009-03-04,78.81,JRASULOV
2009-03-05,73.25,JRASULOV
2009-03-06,82.25,JRASULOV
2009-03-07,81.56,JRASULOV
2009-03-08,60.62,JRASULOV
2009-03-09,59.69,JRASULOV
2009-03-10,29.0,JRASULOV
2009-03-11,30.62,JRASULOV
2009-03-12,44.5,JRASULOV
2009-03-13,53.62,JRASULOV
2009-03-14,40.0,JRASULOV
2009-03-15,32.69,JRASULOV
2009-03-16,67.19,JRASULOV
2009-03-17,61.0,JRASULOV
2009-03-18,88.06,JRASULOV
2009-03-19,67.62,JRASULOV
2009-03-20,48.56,JRASULOV
2009-03-21,50.81,JRASULOV
2009-03-22,59.69,JRASULOV
2009-03-23,90.12,JRASULOV
2009-03-24,81.75,JRASULOV
2009-03-25,47.19,JRASULOV
2009-03-26,59.88,JRASULOV
2009-03-27,75.62,JRASULOV
2009-03-28,58.19,JRASULOV
2009-03-29,57.0,JRASULOV
2009-03-30,51.06,JRASULOV
2009-03-31,47.19,JRASULOV
2009-04-01,55.75,JRASULOV
2009-04-02,84.81,JRASULOV
2009-04-03,73.69,JRASULOV
2009-04-04,46.38,JRASULOV
2009-04-05,66.44,JRASULOV
2009-04-06,89.88,JRASULOV
2009-04-07,82.88,JRASULOV
2009-04-08,61.94,JRASULOV
2009-04-09,40.0,JRASULOV
2009-04-10,57.75,JRASULOV
2009-04-11,88.81,JRASULOV
2009-04-12,72.69,JRASULOV
2009-04-13,75.75,JRASULOV
2009-04-14,86.81,JRASULOV
2009-04-15,87.25,JRASULOV
2009-04-16,50.75,JRASULOV
2009-04-17,48.81,JRASULOV
2009-04-18,49.38,JRASULOV
2009-04-19,68.38,JRASULOV
2009-04-20,68.0,JRASULOV
2009-04-21,87.69,JRASULOV
2009-04-22,68.25,JRASULOV
2009-04-23,42.81,JRASULOV
2009-04-24,40.81,JRASULOV
2009-04-25,58.19,JRASULOV
2009-04-26,77.44,JRASULOV
2009-04-27,77.12,JRASULOV
2009-04-28,80.94,JRASULOV
2009-04-29,47.81,JRASULOV
2009-04-30,36.06,JRASULOV
2009-05-01,43.88,JRASULOV
2009-05-02,59.25,JRASULOV
2009-05-03,76.94,JRASULOV
2009-05-04,78.25,JRASULOV
2009-05-05,61.25,JRASULOV
2009-05-06,56.69,JRASULOV
2009-05-07,49.75,JRASULOV
2009-05-08,64.44,JRASULOV
2009-05-09,69.62,JRASULOV
2009-05-10,56.5,JRASULOV
2009-05-11,53.12,JRASULOV
2009-05-12,47.31,JRASULOV
2009-05-13,47.69,JRASULOV
2009-05-14,61.12,JRASULOV
2009-05-15,66.06,JRASULOV
2009-05-16,50.69,JRASULOV
2009-05-17,42.75,JRASULOV
2009-05-18,59.62,JRASULOV
2009-05-19,79.69,JRASULOV
2009-05-20,65.69,JRASULOV
2009-05-21,55.75,JRASULOV
2009-05-22,47.69,JRASULOV
2009-05-23,44.69,JRASULOV
2009-05-24,47.44,JRASULOV
2009-05-25,45.44,JRASULOV
2009-05-26,35.19,JRASULOV
2009-05-27,36.88,JRASULOV
2009-05-28,34.56,JRASULOV
2009-05-29,32.75,JRASULOV
2009-05-30,41.81,JRASULOV
2009-05-31,54.19,JRASULOV
2009-06-01,67.12,JRASULOV
2009-06-02,58.31,JRASULOV
2009-06-03,46.0,JRASULOV
2009-06-04,42.94,JRASULOV
2009-06-05,47.38,JRASULOV
2009-06-06,51.94,JRASULOV
2009-06-07,56.81,JRASULOV
2009-06-08,47.12,JRASULOV
2009-06-09,41.69,JRASULOV
2009-06-10,39.88,JRASULOV
2009-06-11,38.19,JRASULOV
2009-06-12,41.31,JRASULOV
2009-06-13,42.12,JRASULOV
2009-06-14,37.81,JRASULOV
2009-06-15,35.38,JRASULOV
2009-06-16,34.81,JRASULOV
2009-06-17,33.69,JRASULOV
2009-06-18,25.56,JRASULOV
2009-06-19,24.19,JRASULOV
2009-06-20,23.56,JRASULOV
2009-06-21,21.81,JRASULOV
2009-06-22,23.31,JRASULOV
2009-06-23,36.12,JRASULOV
2009-06-24,37.38,JRASULOV
2009-06-25,32.31,JRASULOV
2009-06-26,25.12,JRASULOV
2009-06-27,20.31,JRASULOV
2009-06-28,22.38,JRASULOV
2009-06-29,40.19,JRASULOV
2009-06-30,21.75,JRASULOV
2009-07-01,15.69,JRASULOV
2009-07-02,18.31,JRASULOV
2009-07-03,29.06,JRASULOV
2009-07-04,26.19,JRASULOV
2009-07-05,22.69,JRASULOV
2009-07-06,16.25,JRASULOV
2009-07-07,18.75,JRASULOV
2009-07-08,18.38,JRASULOV
2009-07-09,22.44,JRASULOV
2009-07-10,21.06,JRASULOV
2009-07-11,18.44,JRASULOV
2009-07-12,21.19,JRASULOV
2009-07-13,25.0,JRASULOV
2009-07-14,25.0,JRASULOV
2009-07-15,24.38,JRASULOV
2009-07-16,22.12,JRASULOV
2009-07-17,26.56,JRASULOV
2009-07-18,23.94,JRASULOV
2009-07-19,22.38,JRASULOV
2009-07-20,19.31,JRASULOV
2009-07-21,19.75,JRASULOV
2009-07-22,21.5,JRASULOV
2009-07-23,20.62,JRASULOV
2009-07-24,17.75,JRASULOV
2009-07-25,15.94,JRASULOV
2009-07-26,17.75,JRASULOV
2009-07-27,22.75,JRASULOV
2009-07-28,25.0,JRASULOV
2009-07-29,26.31,JRASULOV
2009-07-30,23.62,JRASULOV
2009-07-31,19.75,JRASULOV
2009-08-01,28.5,JRASULOV
2009-08-02,25.31,JRASULOV
2009-08-03,28.94,JRASULOV
2009-08-04,30.88,JRASULOV
2009-08-05,25.75,JRASULOV
2009-08-06,25.75,JRASULOV
2009-08-07,22.25,JRASULOV
2009-08-08,19.69,JRASULOV
2009-08-09,20.5,JRASULOV
2009-08-10,18.56,JRASULOV
2009-08-11,27.88,JRASULOV
2009-08-12,21.19,JRASULOV
2009-08-13,14.25,JRASULOV
2009-08-14,14.94,JRASULOV
2009-08-15,16.25,JRASULOV
2009-08-16,19.0,JRASULOV
2009-08-17,17.94,JRASULOV
2009-08-18,16.5,JRASULOV
2009-08-19,23.19,JRASULOV
2009-08-20,27.38,JRASULOV
2009-08-21,24.31,JRASULOV
2009-08-22,24.62,JRASULOV
2009-08-23,22.19,JRASULOV
2009-08-24,17.69,JRASULOV
2009-08-25,51.81,JRASULOV
2009-08-26,33.94,JRASULOV
2009-08-27,25.31,JRASULOV
2009-08-28,20.75,JRASULOV
2009-08-29,33.56,JRASULOV
2009-08-30,34.31,JRASULOV
2009-08-31,30.94,JRASULOV
2009-09-01,29.69,JRASULOV
2009-09-02,31.69,JRASULOV
2009-09-03,33.44,JRASULOV
2009-09-04,28.12,JRASULOV
2009-09-05,29.88,JRASULOV
2009-09-06,33.38,JRASULOV
2009-09-07,28.5,JRASULOV
2009-09-08,26.0,JRASULOV
2009-09-09,38.81,JRASULOV
2009-09-10,28.44,JRASULOV
2009-09-11,17.19,JRASULOV
2009-09-12,14.5,JRASULOV
2009-09-13,16.56,JRASULOV
2009-09-14,20.38,JRASULOV
2009-09-15,20.0,JRASULOV
2009-09-16,33.56,JRASULOV
2009-09-17,41.5,JRASULOV
2009-09-18,29.56,JRASULOV
2009-09-19,29.06,JRASULOV
2009-09-20,33.0,JRASULOV
2009-09-21,43.25,JRASULOV
2009-09-22,50.81,JRASULOV
2009-09-23,47.5,JRASULOV
2009-09-24,35.75,JRASULOV
2009-09-25,33.31,JRASULOV
2009-09-26,67.69,JRASULOV
2009-09-27,53.5,JRASULOV
2009-09-28,44.0,JRASULOV
2009-09-29,33.75,JRASULOV
2009-09-30,22.0,JRASULOV
2009-10-01,23.56,JRASULOV
2009-10-02,34.94,JRASULOV
2009-10-03,46.31,JRASULOV
2009-10-04,36.38,JRASULOV
2009-10-05,33.5,JRASULOV
2009-10-06,32.19,JRASULOV
2009-10-07,31.81,JRASULOV
2009-10-08,28.94,JRASULOV
2009-10-09,53.38,JRASULOV
2009-10-10,30.38,JRASULOV
2009-10-11,22.44,JRASULOV
2009-10-12,19.44,JRASULOV
2009-10-13,22.19,JRASULOV
2009-10-14,17.44,JRASULOV
2009-10-15,12.81,JRASULOV
2009-10-16,14.69,JRASULOV
2009-10-17,17.44,JRASULOV
2009-10-18,19.31,JRASULOV
2009-10-19,22.12,JRASULOV
2009-10-20,23.0,JRASULOV
2009-10-21,22.0,JRASULOV
2009-10-22,22.69,JRASULOV
2009-10-23,27.06,JRASULOV
2009-10-24,31.38,JRASULOV
2009-10-25,24.19,JRASULOV
2009-10-26,14.81,JRASULOV
2009-10-27,38.62,JRASULOV
2009-10-28,53.06,JRASULOV
2009-10-29,24.88,JRASULOV
2009-10-30,24.69,JRASULOV
2009-10-31,40.62,JRASULOV
2009-11-01,41.81,JRASULOV
2009-11-02,54.12,JRASULOV
2009-11-03,35.0,JRASULOV
2009-11-04,31.31,JRASULOV
2009-11-05,58.5,JRASULOV
2009-11-06,51.12,JRASULOV
2009-11-07,71.38,JRASULOV
2009-11-08,82.25,JRASULOV
2009-11-09,72.75,JRASULOV
2009-11-10,53.12,JRASULOV
2009-11-11,29.31,JRASULOV
2009-11-12,33.0,JRASULOV
2009-11-13,32.56,JRASULOV
2009-11-14,42.25,JRASULOV
2009-11-15,40.31,JRASULOV
2009-11-16,35.12,JRASULOV
2009-11-17,33.38,JRASULOV
2009-11-18,26.56,JRASULOV
2009-11-19,15.25,JRASULOV
2009-11-20,16.31,JRASULOV
2009-11-21,33.5,JRASULOV
2009-11-22,45.69,JRASULOV
2009-11-23,72.69,JRASULOV
2009-11-24,53.0,JRASULOV
2009-11-25,88.81,JRASULOV
2009-11-26,61.5,JRASULOV
2009-11-27,42.19,JRASULOV
2009-11-28,78.5,JRASULOV
2009-11-29,67.5,JRASULOV
2009-11-30,55.19,JRASULOV
2009-12-01,80.94,JRASULOV
2009-12-02,80.25,JRASULOV
2009-12-03,86.25,JRASULOV
2009-12-04,89.38,JRASULOV
2009-12-05,72.12,JRASULOV
2009-12-06,41.0,JRASULOV
2009-12-07,39.88,JRASULOV
2009-12-08,68.0,JRASULOV
2009-12-09,91.81,JRASULOV
2009-12-10,85.75,JRASULOV
2009-12-11,65.56,JRASULOV
2009-12-12,87.06,JRASULOV
2009-12-13,48.56,JRASULOV
2009-12-14,41.81,JRASULOV
2009-12-15,50.0,JRASULOV
2009-12-16,90.62,JRASULOV
2009-12-17,42.12,JRASULOV
2009-12-18,34.12,JRASULOV
2009-12-19,40.25,JRASULOV
2009-12-20,73.19,JRASULOV
2009-12-21,63.12,JRASULOV
2009-12-22,87.94,JRASULOV
2009-12-23,56.56,JRASULOV
2009-12-24,56.88,JRASULOV
2009-12-25,53.88,JRASULOV
2009-12-26,56.69,JRASULOV
2009-12-27,80.25,JRASULOV
2009-12-28,86.75,JRASULOV
2009-12-29,64.06,JRASULOV
2009-12-30,44.5,JRASULOV
2009-12-31,47.38,JRASULOV
2010-01-01,38.88,JRASULOV
2010-01-02,44.31,JRASULOV
2010-01-03,54.12,JRASULOV
2010-01-04,47.75,JRASULOV
2010-01-05,55.56,JRASULOV
2010-01-06,78.88,JRASULOV
2010-01-07,89.06,JRASULOV
2010-01-08,77.44,JRASULOV
2010-01-09,62.88,JRASULOV
2010-01-10,48.19,JRASULOV
2010-01-11,37.56,JRASULOV
2010-01-12,31.88,JRASULOV
2010-01-13,43.31,JRASULOV
2010-01-14,50.62,JRASULOV
2010-01-15,60.0,JRASULOV
2010-01-16,61.69,JRASULOV
2010-01-17,70.88,JRASULOV
2010-01-18,85.75,JRASULOV
2010-01-19,60.44,JRASULOV
2010-01-20,60.31,JRASULOV
2010-01-21,60.38,JRASULOV
2010-01-22,77.88,JRASULOV
2010-01-23,82.0,JRASULOV
2010-01-24,86.69,JRASULOV
2010-01-25,45.56,JRASULOV
2010-01-26,52.69,JRASULOV
2010-01-27,77.56,JRASULOV
2010-01-28,91.12,JRASULOV
2010-01-29,65.5,JRASULOV
2010-01-30,48.12,JRASULOV
2010-01-31,68.88,JRASULOV
2010-02-01,58.25,JRASULOV
2010-02-02,46.94,JRASULOV
2010-02-03,74.75,JRASULOV
2010-02-04,64.12,JRASULOV
2010-02-05,74.0,JRASULOV
2010-02-06,88.38,JRASULOV
2010-02-07,87.0,JRASULOV
2010-02-08,91.62,JRASULOV
2010-02-09,79.0,JRASULOV
2010-02-10,49.88,JRASULOV
2010-02-11,69.88,JRASULOV
2010-02-12,88.31,JRASULOV
2010-02-13,86.12,JRASULOV
2010-02-14,83.31,JRASULOV
2010-02-15,76.88,JRASULOV
2010-02-16,57.12,JRASULOV
2010-02-17,39.25,JRASULOV
2010-02-18,76.0,JRASULOV
2010-02-19,78.19,JRASULOV
2010-02-20,81.88,JRASULOV
2010-02-21,54.25,JRASULOV
2010-02-22,74.81,JRASULOV
2010-02-23,53.12,JRASULOV
2010-02-24,76.56,JRASULOV
2010-02-25,75.56,JRASULOV
2010-02-26,88.44,JRASULOV
2010-02-27,70.38,JRASULOV
2010-02-28,71.19,JRASULOV
2010-03-01,90.56,JRASULOV
2010-03-02,61.12,JRASULOV
2010-03-03,62.62,JRASULOV
2010-03-04,78.88,JRASULOV
2010-03-05,62.19,JRASULOV
2010-03-06,72.75,JRASULOV
2010-03-07,68.5,JRASULOV
2010-03-08,51.88,JRASULOV
2010-03-09,65.19,JRASULOV
2010-03-10,49.81,JRASULOV
2010-03-11,56.19,JRASULOV
2010-03-12,76.25,JRASULOV
2010-03-13,52.06,JRASULOV
2010-03-14,58.31,JRASULOV
2010-03-15,67.94,JRASULOV
2010-03-16,42.94,JRASULOV
2010-03-17,46.69,JRASULOV
2010-03-18,72.12,JRASULOV
2010-03-19,53.69,JRASULOV
2010-03-20,84.94,JRASULOV
2010-03-21,74.56,JRASULOV
2010-03-22,69.44,JRASULOV
2010-03-23,67.75,JRASULOV
2010-03-24,63.38,JRASULOV
2010-03-25,60.44,JRASULOV
2010-03-26,68.56,JRASULOV
2010-03-27,68.19,JRASULOV
2010-03-28,47.69,JRASULOV
2010-03-29,45.06,JRASULOV
2010-03-30,63.38,JRASULOV
2010-03-31,73.75,JRASULOV
2010-04-01,53.75,JRASULOV
2010-04-02,55.38,JRASULOV
2010-04-03,79.19,JRASULOV
2010-04-04,60.5,JRASULOV
2010-04-05,47.44,JRASULOV
2010-04-06,59.31,JRASULOV
2010-04-07,82.0,JRASULOV
2010-04-08,62.25,JRASULOV
2010-04-09,53.44,JRASULOV
2010-04-10,55.31,JRASULOV
2010-04-11,76.81,JRASULOV
2010-04-12,80.06,JRASULOV
2010-04-13,52.25,JRASULOV
2010-04-14,47.0,JRASULOV
2010-04-15,77.06,JRASULOV
2010-04-16,65.38,JRASULOV
2010-04-17,62.69,JRASULOV
2010-04-18,57.62,JRASULOV
2010-04-19,39.62,JRASULOV
2010-04-20,32.19,JRASULOV
2010-04-21,55.62,JRASULOV
2010-04-22,59.81,JRASULOV
2010-04-23,51.5,JRASULOV
2010-04-24,49.88,JRASULOV
2010-04-25,46.19,JRASULOV
2010-04-26,42.19,JRASULOV
2010-04-27,67.88,JRASULOV
2010-04-28,57.12,JRASULOV
2010-04-29,70.06,JRASULOV
2010-04-30,55.0,JRASULOV
2010-05-01,73.44,JRASULOV
2010-05-02,63.19,JRASULOV
2010-05-03,56.94,JRASULOV
2010-05-04,72.75,JRASULOV
2010-05-05,64.5,JRASULOV
2010-05-06,52.25,JRASULOV
2010-05-07,54.75,JRASULOV
2010-05-08,51.88,JRASULOV
2010-05-09,52.5,JRASULOV
2010-05-10,62.5,JRASULOV
2010-05-11,65.31,JRASULOV
2010-05-12,61.5,JRASULOV
2010-05-13,57.12,JRASULOV
2010-05-14,46.62,JRASULOV
2010-05-15,41.0,JRASULOV
2010-05-16,42.81,JRASULOV
2010-05-17,62.25,JRASULOV
2010-05-18,48.0,JRASULOV
2010-05-19,40.12,JRASULOV
2010-05-20,36.5,JRASULOV
2010-05-21,55.94,JRASULOV
2010-05-22,68.0,JRASULOV
2010-05-23,55.69,JRASULOV
2010-05-24,41.69,JRASULOV
2010-05-25,38.31,JRASULOV
2010-05-26,61.75,JRASULOV
2010-05-27,54.69,JRASULOV
2010-05-28,47.5,JRASULOV
2010-05-29,41.75,JRASULOV
2010-05-30,40.31,JRASULOV
2010-05-31,48.25,JRASULOV
2010-06-01,54.0,JRASULOV
2010-06-02,75.69,JRASULOV
2010-06-03,66.81,JRASULOV
2010-06-04,51.88,JRASULOV
2010-06-05,45.06,JRASULOV
2010-06-06,46.31,JRASULOV
2010-06-07,38.5,JRASULOV
2010-06-08,39.19,JRASULOV
2010-06-09,40.81,JRASULOV
2010-06-10,38.69,JRASULOV
2010-06-11,34.88,JRASULOV
2010-06-12,34.44,JRASULOV
2010-06-13,35.81,JRASULOV
2010-06-14,37.31,JRASULOV
2010-06-15,33.62,JRASULOV
2010-06-16,34.75,JRASULOV
2010-06-17,32.38,JRASULOV
2010-06-18,35.38,JRASULOV
2010-06-19,32.31,JRASULOV
2010-06-20,28.06,JRASULOV
2010-06-21,24.75,JRASULOV
2010-06-22,30.31,JRASULOV
2010-06-23,35.06,JRASULOV
2010-06-24,39.88,JRASULOV
2010-06-25,42.94,JRASULOV
2010-06-26,31.44,JRASULOV
2010-06-27,23.56,JRASULOV
2010-06-28,20.25,JRASULOV
2010-06-29,25.31,JRASULOV
2010-06-30,23.94,JRASULOV
2010-07-01,22.06,JRASULOV
2010-07-02,22.19,JRASULOV
2010-07-03,18.12,JRASULOV
2010-07-04,17.44,JRASULOV
2010-07-05,22.12,JRASULOV
2010-07-06,22.69,JRASULOV
2010-07-07,22.56,JRASULOV
2010-07-08,19.25,JRASULOV
2010-07-09,18.94,JRASULOV
2010-07-10,17.88,JRASULOV
2010-07-11,19.5,JRASULOV
2010-07-12,21.25,JRASULOV
2010-07-13,18.62,JRASULOV
2010-07-14,16.94,JRASULOV
2010-07-15,20.12,JRASULOV
2010-07-16,18.62,JRASULOV
2010-07-17,24.56,JRASULOV
2010-07-18,25.06,JRASULOV
2010-07-19,28.31,JRASULOV
2010-07-20,28.5,JRASULOV
2010-07-21,44.0,JRASULOV
2010-07-22,26.44,JRASULOV
2010-07-23,27.81,JRASULOV
2010-07-24,30.31,JRASULOV
2010-07-25,32.06,JRASULOV
2010-07-26,26.44,JRASULOV
2010-07-27,24.31,JRASULOV
2010-07-28,22.62,JRASULOV
2010-07-29,29.06,JRASULOV
2010-07-30,32.5,JRASULOV
2010-07-31,26.19,JRASULOV
2010-08-01,17.81,JRASULOV
2010-08-02,12.75,JRASULOV
2010-08-03,17.94,JRASULOV
2010-08-04,25.19,JRASULOV
2010-08-05,25.56,JRASULOV
2010-08-06,24.31,JRASULOV
2010-08-07,23.25,JRASULOV
2010-08-08,21.62,JRASULOV
2010-08-09,21.81,JRASULOV
2010-08-10,21.88,JRASULOV
2010-08-11,22.94,JRASULOV
2010-08-12,21.56,JRASULOV
2010-08-13,22.88,JRASULOV
2010-08-14,20.81,JRASULOV
2010-08-15,21.06,JRASULOV
2010-08-16,23.25,JRASULOV
2010-08-17,23.56,JRASULOV
2010-08-18,23.44,JRASULOV
2010-08-19,20.31,JRASULOV
2010-08-20,17.56,JRASULOV
2010-08-21,14.94,JRASULOV
2010-08-22,20.44,JRASULOV
2010-08-23,39.81,JRASULOV
2010-08-24,32.31,JRASULOV
2010-08-25,23.81,JRASULOV
2010-08-26,19.06,JRASULOV
2010-08-27,16.56,JRASULOV
2010-08-28,14.0,JRASULOV
2010-08-29,17.12,JRASULOV
2010-08-30,19.19,JRASULOV
2010-08-31,17.94,JRASULOV
2010-09-01,18.56,JRASULOV
2010-09-02,21.0,JRASULOV
2010-09-03,25.31,JRASULOV
2010-09-04,25.94,JRASULOV
2010-09-05,21.0,JRASULOV
2010-09-06,19.44,JRASULOV
2010-09-07,21.31,JRASULOV
2010-09-08,21.44,JRASULOV
2010-09-09,21.38,JRASULOV
2010-09-10,19.44,JRASULOV
2010-09-11,23.75,JRASULOV
2010-09-12,44.56,JRASULOV
2010-09-13,34.19,JRASULOV
2010-09-14,24.06,JRASULOV
2010-09-15,23.25,JRASULOV
2010-09-16,69.12,JRASULOV
2010-09-17,55.38,JRASULOV
2010-09-18,38.06,JRASULOV
2010-09-19,28.25,JRASULOV
2010-09-20,24.62,JRASULOV
2010-09-21,21.94,JRASULOV
2010-09-22,23.88,JRASULOV
2010-09-23,26.38,JRASULOV
2010-09-24,29.06,JRASULOV
2010-09-25,27.38,JRASULOV
2010-09-26,29.88,JRASULOV
2010-09-27,33.81,JRASULOV
2010-09-28,36.31,JRASULOV
2010-09-29,31.94,JRASULOV
2010-09-30,28.75,JRASULOV
2010-10-01,26.25,JRASULOV
2010-10-02,14.69,JRASULOV
2010-10-03,13.56,JRASULOV
2010-10-04,17.44,JRASULOV
2010-10-05,23.94,JRASULOV
2010-10-06,29.81,JRASULOV
2010-10-07,49.88,JRASULOV
2010-10-08,53.62,JRASULOV
2010-10-09,44.88,JRASULOV
2010-10-10,39.88,JRASULOV
2010-10-11,35.5,JRASULOV
2010-10-12,27.69,JRASULOV
2010-10-13,50.0,JRASULOV
2010-10-14,46.12,JRASULOV
2010-10-15,42.0,JRASULOV
2010-10-16,31.88,JRASULOV
2010-10-17,24.25,JRASULOV
2010-10-18,28.19,JRASULOV
2010-10-19,39.31,JRASULOV
2010-10-20,45.19,JRASULOV
2010-10-21,56.12,JRASULOV
2010-10-22,35.94,JRASULOV
2010-10-23,19.94,JRASULOV
2010-10-24,16.25,JRASULOV
2010-10-25,19.25,JRASULOV
2010-10-26,21.31,JRASULOV
2010-10-27,24.5,JRASULOV
2010-10-28,36.5,JRASULOV
2010-10-29,68.12,JRASULOV
2010-10-30,73.81,JRASULOV
2010-10-31,33.38,JRASULOV
2010-11-01,33.06,JRASULOV
2010-11-02,62.31,JRASULOV
2010-11-03,87.62,JRASULOV
2010-11-04,66.31,JRASULOV
2010-11-05,67.94,JRASULOV
2010-11-06,61.56,JRASULOV
2010-11-07,43.81,JRASULOV
2010-11-08,29.56,JRASULOV
2010-11-09,29.38,JRASULOV
2010-11-10,26.88,JRASULOV
2010-11-11,34.38,JRASULOV
2010-11-12,43.56,JRASULOV
2010-11-13,50.69,JRASULOV
2010-11-14,45.44,JRASULOV
2010-11-15,48.0,JRASULOV
2010-11-16,43.5,JRASULOV
2010-11-17,41.06,JRASULOV
2010-11-18,43.44,JRASULOV
2010-11-19,46.44,JRASULOV
2010-11-20,50.38,JRASULOV
2010-11-21,54.06,JRASULOV
2010-11-22,45.19,JRASULOV
2010-11-23,33.69,JRASULOV
2010-11-24,28.19,JRASULOV
2010-11-25,35.88,JRASULOV
2010-11-26,36.81,JRASULOV
2010-11-27,25.62,JRASULOV
2010-11-28,17.88,JRASULOV
2010-11-29,18.56,JRASULOV
2010-11-30,32.94,JRASULOV
2010-12-01,34.06,JRASULOV
2010-12-02,18.75,JRASULOV
2010-12-03,49.75,JRASULOV
2010-12-04,49.81,JRASULOV
2010-12-05,33.44,JRASULOV
2010-12-06,31.44,JRASULOV
2010-12-07,38.81,JRASULOV
2010-12-08,52.19,JRASULOV
2010-12-09,36.38,JRASULOV
2010-12-10,26.38,JRASULOV
2010-12-11,18.31,JRASULOV
2010-12-12,15.06,JRASULOV
2010-12-13,16.94,JRASULOV
2010-12-14,17.75,JRASULOV
2010-12-15,49.12,JRASULOV
2010-12-16,66.0,JRASULOV
2010-12-17,39.75,JRASULOV
2010-12-18,29.25,JRASULOV
2010-12-19,25.06,JRASULOV
2010-12-20,47.06,JRASULOV
2010-12-21,73.0,JRASULOV
2010-12-22,77.56,JRASULOV
2010-12-23,35.06,JRASULOV
2010-12-24,21.12,JRASULOV
2010-12-25,28.69,JRASULOV
2010-12-26,35.75,JRASULOV
2010-12-27,36.25,JRASULOV
2010-12-28,37.88,JRASULOV
2010-12-29,37.56,JRASULOV
2010-12-30,50.12,JRASULOV
2010-12-31,42.88,JRASULOV
2011-01-01,17.06,JRASULOV
2011-01-02,14.56,JRASULOV
2011-01-03,28.94,JRASULOV
2011-01-04,64.81,JRASULOV
2011-01-05,54.0,JRASULOV
2011-01-06,44.06,JRASULOV
2011-01-07,56.25,JRASULOV
2011-01-08,59.0,JRASULOV
2011-01-09,43.19,JRASULOV
2011-01-10,40.12,JRASULOV
2011-01-11,52.25,JRASULOV
2011-01-12,62.75,JRASULOV
2011-01-13,57.75,JRASULOV
2011-01-14,83.69,JRASULOV
2011-01-15,60.94,JRASULOV
2011-01-16,25.81,JRASULOV
2011-01-17,64.88,JRASULOV
2011-01-18,77.5,JRASULOV
2011-01-19,35.06,JRASULOV
2011-01-20,31.0,JRASULOV
2011-01-21,73.56,JRASULOV
2011-01-22,79.44,JRASULOV
2011-01-23,61.31,JRASULOV
2011-01-24,47.81,JRASULOV
2011-01-25,25.88,JRASULOV
2011-01-26,20.06,JRASULOV
2011-01-27,26.81,JRASULOV
2011-01-28,61.06,JRASULOV
2011-01-29,62.06,JRASULOV
2011-01-30,62.19,JRASULOV
2011-01-31,70.88,JRASULOV
2011-02-01,46.12,JRASULOV
2011-02-02,67.31,JRASULOV
2011-02-03,71.94,JRASULOV
2011-02-04,73.31,JRASULOV
2011-02-05,71.0,JRASULOV
2011-02-06,75.75,JRASULOV
2011-02-07,53.25,JRASULOV
2011-02-08,64.5,JRASULOV
2011-02-09,87.88,JRASULOV
2011-02-10,33.0,JRASULOV
2011-02-11,59.19,JRASULOV
2011-02-12,78.88,JRASULOV
2011-02-13,91.88,JRASULOV
2011-02-14,62.38,JRASULOV
2011-02-15,45.75,JRASULOV
2011-02-16,40.88,JRASULOV
2011-02-17,47.5,JRASULOV
2011-02-18,78.25,JRASULOV
2011-02-19,82.56,JRASULOV
2011-02-20,56.44,JRASULOV
2011-02-21,57.0,JRASULOV
2011-02-22,85.12,JRASULOV
2011-02-23,85.38,JRASULOV
2011-02-24,60.56,JRASULOV
2011-02-25,59.81,JRASULOV
2011-02-26,62.06,JRASULOV
2011-02-27,46.5,JRASULOV
2011-02-28,63.75,JRASULOV
2011-03-01,48.31,JRASULOV
2011-03-02,56.44,JRASULOV
2011-03-03,54.5,JRASULOV
2011-03-04,70.88,JRASULOV
2011-03-05,51.06,JRASULOV
2011-03-06,52.38,JRASULOV
2011-03-07,65.88,JRASULOV
2011-03-08,34.31,JRASULOV
2011-03-09,27.19,JRASULOV
2011-03-10,35.44,JRASULOV
2011-03-11,47.94,JRASULOV
2011-03-12,56.0,JRASULOV
2011-03-13,47.06,JRASULOV
