Date,Relative Humidity (%),Temperature (C),Solar Radiation (kWh/m²),Wind Speed (m/s),Precipitation (mm),District
20030601,43.38,26.47,27.05,1.32,0.01,BOKHTAR
20030601,52.69,21.29,26.33,1.52,0.04,DUSHANBE
20030601,49.19,24.69,26.18,3.27,0.32,ISTARAVSHAN
20030601,52.31,23.67,26.55,2.75,0.29,JRASULOV
20030601,53.88,25.61,26.55,2.12,0.18,KHUJAND
20030601,51.0,20.41,28.56,2.08,0.02,KULOB
20030602,48.56,24.87,26.79,3.19,0.08,BGAFUROV
20030602,40.06,27.55,29.25,1.7,0.0,BOKHTAR
20030602,49.06,22.86,28.24,1.65,0.06,DUSHANBE
20030602,46.81,26.1,26.24,3.33,0.08,ISTARAVSHAN
20030602,48.56,24.87,26.79,3.19,0.08,JRASULOV
20030602,48.56,26.8,26.79,3.26,0.1,KHUJAND
20030602,41.94,21.2,29.69,2.06,0.0,KULOB
20030603,59.06,22.51,21.4,2.78,0.45,BGAFUROV
20030603,51.94,24.89,29.35,2.29,0.58,BOKHTAR
20030603,58.5,20.6,26.81,1.9,0.7,DUSHANBE
20030603,52.12,24.35,25.14,2.84,0.45,ISTARAVSHAN
20030603,59.06,22.51,21.4,2.78,0.45,JRASULOV
20030603,53.75,25.33,21.4,3.05,0.91,KHUJAND
20030603,54.69,18.44,29.02,2.0,0.29,KULOB
20030604,47.62,24.01,29.21,3.21,0.0,BGAFUROV
20030604,42.0,26.69,30.78,1.72,0.0,BOKHTAR
20030604,52.56,21.73,30.06,1.91,0.0,DUSHANBE
20030604,48.88,24.74,29.91,3.37,0.0,ISTARAVSHAN
20030604,47.62,24.01,29.21,3.21,0.0,JRASULOV
20030604,46.0,26.14,29.21,3.66,0.0,KHUJAND
20030604,43.75,20.4,31.05,2.29,0.0,KULOB
20030605,42.25,25.27,29.76,2.91,0.26,BGAFUROV
20030605,37.56,27.98,31.18,1.38,0.28,BOKHTAR
20030605,47.5,23.01,30.11,2.09,0.58,DUSHANBE
20030605,42.62,26.1,29.75,2.8,0.29,ISTARAVSHAN
20030605,42.25,25.27,29.76,2.91,0.26,JRASULOV
20030605,41.19,27.48,29.76,2.59,0.1,KHUJAND
20030605,39.25,21.04,30.9,2.2,0.08,KULOB
20030606,49.38,23.68,28.13,4.39,2.79,BGAFUROV
20030606,35.38,28.54,28.41,2.06,0.06,BOKHTAR
20030606,42.81,23.74,24.61,2.22,0.32,DUSHANBE
20030606,48.62,24.44,25.6,4.92,2.91,ISTARAVSHAN
20030606,49.38,23.68,28.13,4.39,2.79,JRASULOV
20030606,46.69,26.0,28.13,3.99,2.55,KHUJAND
20030606,39.56,21.93,29.74,2.62,0.05,KULOB
20030607,75.0,12.97,12.57,3.99,18.8,BGAFUROV
20030607,58.12,20.5,7.38,2.48,1.55,BOKHTAR
20030607,71.31,16.35,6.1,2.71,5.66,DUSHANBE
20030607,73.81,13.26,8.73,4.27,19.36,ISTARAVSHAN
20030607,75.0,12.97,12.57,3.99,18.8,JRASULOV
20030607,65.62,15.38,12.57,4.66,19.32,KHUJAND
20030607,65.69,16.31,6.15,3.4,0.99,KULOB
20030608,51.5,17.12,27.89,2.99,0.0,BGAFUROV
20030608,46.75,21.96,29.23,1.56,0.0,BOKHTAR
20030608,60.19,17.46,24.54,1.86,0.0,DUSHANBE
20030608,52.94,16.76,26.31,3.24,0.0,ISTARAVSHAN
20030608,51.5,17.12,27.89,2.99,0.0,JRASULOV
20030608,48.81,19.17,27.89,2.7,0.0,KHUJAND
20030608,59.19,16.77,26.8,2.19,0.01,KULOB
20030609,48.31,20.33,30.63,2.78,0.0,BGAFUROV
20030609,39.69,23.62,31.8,1.87,0.0,BOKHTAR
20030609,50.44,19.23,30.83,2.34,0.0,DUSHANBE
20030609,49.56,20.6,30.09,2.7,0.0,ISTARAVSHAN
20030609,48.31,20.33,30.63,2.78,0.0,JRASULOV
20030609,45.31,22.16,30.63,2.77,0.0,KHUJAND
20030609,45.62,17.93,31.79,2.66,0.01,KULOB
20030610,43.44,21.87,29.82,2.77,0.0,BGAFUROV
20030610,34.75,24.75,31.19,2.45,0.0,BOKHTAR
20030610,45.25,20.39,29.71,2.75,0.0,DUSHANBE
20030610,42.44,22.51,27.28,2.84,0.0,ISTARAVSHAN
20030610,43.44,21.87,29.82,2.77,0.0,JRASULOV
20030610,40.06,23.55,29.82,2.96,0.0,KHUJAND
20030610,43.5,18.82,30.58,2.73,0.0,KULOB
20030611,58.12,18.31,17.3,4.09,1.13,BGAFUROV
20030611,33.75,24.03,29.15,3.22,0.02,BOKHTAR
20030611,44.31,19.32,22.54,3.41,0.11,DUSHANBE
20030611,59.5,18.65,11.95,3.84,1.16,ISTARAVSHAN
20030611,58.12,18.31,17.3,4.09,1.13,JRASULOV
20030611,56.38,19.98,17.3,3.54,1.52,KHUJAND
20030611,40.81,18.01,28.13,3.09,0.01,KULOB
20030612,60.44,16.95,27.94,3.08,0.04,BGAFUROV
20030612,36.94,22.08,30.76,1.5,0.0,BOKHTAR
20030612,51.19,16.94,25.07,2.23,0.0,DUSHANBE
20030612,53.38,18.56,21.92,3.3,0.03,ISTARAVSHAN
20030612,60.44,16.95,27.94,3.08,0.04,JRASULOV
20030612,54.38,19.65,27.94,2.83,0.13,KHUJAND
20030612,51.62,15.62,29.83,2.28,0.01,KULOB
20030613,43.31,20.68,30.79,3.27,0.0,BGAFUROV
20030613,26.88,24.41,32.47,1.56,0.0,BOKHTAR
20030613,36.88,19.54,31.23,2.1,0.0,DUSHANBE
20030613,46.75,20.67,31.42,3.53,0.0,ISTARAVSHAN
20030613,43.31,20.68,30.79,3.27,0.0,JRASULOV
20030613,43.56,22.38,30.79,3.53,0.0,KHUJAND
20030613,32.19,18.87,32.69,2.39,0.0,KULOB
20030614,37.19,23.39,30.92,3.57,0.0,BGAFUROV
20030614,22.44,26.55,31.84,1.88,0.0,BOKHTAR
20030614,33.12,21.26,31.04,2.43,0.0,DUSHANBE
20030614,36.44,24.28,31.24,3.73,0.0,ISTARAVSHAN
20030614,37.19,23.39,30.92,3.57,0.0,JRASULOV
20030614,37.69,25.58,30.92,2.59,0.0,KHUJAND
20030614,24.81,20.59,31.96,2.64,0.0,KULOB
20030615,38.69,22.77,30.11,3.74,0.0,BGAFUROV
20030615,25.5,27.49,31.12,1.77,0.0,BOKHTAR
20030615,33.69,22.73,29.35,2.12,0.0,DUSHANBE
20030615,40.31,23.29,30.57,3.72,0.0,ISTARAVSHAN
20030615,38.69,22.77,30.11,3.74,0.0,JRASULOV
20030615,42.19,24.04,30.11,3.61,0.0,KHUJAND
20030615,27.0,21.36,31.1,2.85,0.0,KULOB
20030616,40.38,24.28,29.77,3.2,0.0,BGAFUROV
20030616,25.31,28.74,31.33,1.91,0.0,BOKHTAR
20030616,35.19,23.88,29.69,2.12,0.0,DUSHANBE
20030616,41.12,24.8,28.92,3.31,0.0,ISTARAVSHAN
20030616,40.38,24.28,29.77,3.2,0.0,JRASULOV
20030616,39.38,26.05,29.77,3.2,0.0,KHUJAND
20030616,30.25,22.33,31.34,2.55,0.0,KULOB
20030617,43.56,24.44,29.98,2.8,0.0,BGAFUROV
20030617,26.0,29.09,29.86,2.03,0.0,BOKHTAR
20030617,36.44,24.55,30.27,2.52,0.0,DUSHANBE
20030617,42.69,25.27,29.42,2.74,0.0,ISTARAVSHAN
20030617,43.56,24.44,29.98,2.8,0.0,JRASULOV
20030617,42.38,26.61,29.98,2.26,0.0,KHUJAND
20030617,29.12,23.52,29.93,2.5,0.01,KULOB
20030618,39.56,26.85,29.85,2.86,0.0,BGAFUROV
20030618,24.31,30.36,29.94,1.97,0.0,BOKHTAR
20030618,30.88,26.1,29.91,1.84,0.0,DUSHANBE
20030618,42.75,27.11,29.76,3.14,0.0,ISTARAVSHAN
20030618,39.56,26.85,29.85,2.86,0.0,JRASULOV
20030618,41.69,28.62,29.85,1.8,0.0,KHUJAND
20030618,26.25,24.79,29.76,2.41,0.0,KULOB
20030619,39.38,26.23,25.43,4.72,0.11,BGAFUROV
20030619,25.88,30.31,29.23,2.63,0.01,BOKHTAR
20030619,35.62,25.37,23.53,3.14,0.02,DUSHANBE
20030619,41.38,27.25,23.41,4.14,0.06,ISTARAVSHAN
20030619,39.38,26.23,25.43,4.72,0.11,JRASULOV
20030619,37.81,29.2,25.43,3.45,0.06,KHUJAND
20030619,30.81,24.19,26.55,2.74,0.05,KULOB
20030620,41.94,24.8,27.53,3.85,0.0,BGAFUROV
20030620,29.69,28.79,29.13,2.48,0.0,BOKHTAR
20030620,39.88,23.68,25.2,2.67,0.0,DUSHANBE
20030620,42.56,25.58,24.36,3.81,0.0,ISTARAVSHAN
20030620,41.94,24.8,27.53,3.85,0.0,JRASULOV
20030620,44.75,26.49,27.53,3.27,0.01,KHUJAND
20030620,31.5,23.3,26.72,2.38,0.01,KULOB
20030621,62.19,20.28,21.57,3.0,0.21,BGAFUROV
20030621,30.5,28.56,27.76,3.58,0.02,BOKHTAR
20030621,41.5,23.62,17.68,3.23,0.05,DUSHANBE
20030621,62.94,21.44,14.01,2.55,0.11,ISTARAVSHAN
20030621,62.19,20.28,21.57,3.0,0.21,JRASULOV
20030621,61.31,22.34,21.57,2.35,0.15,KHUJAND
20030621,36.62,22.51,26.9,3.1,0.08,KULOB
20030622,48.19,22.38,28.99,3.46,0.63,BGAFUROV
20030622,27.12,27.57,29.73,1.96,0.02,BOKHTAR
20030622,38.06,23.06,28.17,2.38,0.05,DUSHANBE
20030622,48.94,22.83,28.6,3.95,0.45,ISTARAVSHAN
20030622,48.19,22.38,28.99,3.46,0.63,JRASULOV
20030622,46.75,24.72,28.99,2.84,0.26,KHUJAND
20030622,36.0,21.86,27.15,2.4,0.1,KULOB
20030623,38.94,25.23,30.84,3.08,0.0,BGAFUROV
20030623,23.81,28.94,31.04,1.77,0.0,BOKHTAR
20030623,33.06,24.55,31.46,2.2,0.0,DUSHANBE
20030623,41.62,25.62,30.17,3.15,0.0,ISTARAVSHAN
20030623,38.94,25.23,30.84,3.08,0.0,JRASULOV
20030623,39.56,27.3,30.84,4.07,0.0,KHUJAND
20030623,32.75,22.59,30.9,2.38,0.0,KULOB
20030624,33.62,26.89,30.39,3.36,0.0,BGAFUROV
20030624,21.12,30.0,31.13,1.95,0.0,BOKHTAR
20030624,30.12,25.52,30.78,2.3,0.0,DUSHANBE
20030624,35.5,27.68,29.45,3.17,0.0,ISTARAVSHAN
20030624,33.62,26.89,30.39,3.36,0.0,JRASULOV
20030624,29.44,29.58,30.39,2.77,0.0,KHUJAND
20030624,29.94,23.51,30.81,2.45,0.0,KULOB
20030625,30.88,28.44,29.82,3.0,0.0,BGAFUROV
20030625,17.19,31.3,31.42,2.38,0.0,BOKHTAR
20030625,25.25,27.02,30.75,2.61,0.0,DUSHANBE
20030625,31.38,29.45,29.99,3.05,0.0,ISTARAVSHAN
20030625,30.88,28.44,29.82,3.0,0.0,JRASULOV
20030625,28.0,30.84,29.82,2.95,0.0,KHUJAND
20030625,26.31,25.23,31.39,2.65,0.0,KULOB
20030626,49.06,22.63,25.84,4.32,0.0,BGAFUROV
20030626,31.38,27.06,28.33,2.59,0.0,BOKHTAR
20030626,36.0,23.72,26.27,3.05,0.0,DUSHANBE
20030626,50.25,23.19,26.35,4.02,0.0,ISTARAVSHAN
20030626,49.06,22.63,25.84,4.32,0.0,JRASULOV
20030626,46.62,24.88,25.84,5.35,0.0,KHUJAND
20030626,35.69,21.92,24.55,3.1,0.02,KULOB
20030627,35.94,23.84,29.17,3.03,0.0,BGAFUROV
20030627,28.62,28.48,27.53,1.83,0.03,BOKHTAR
20030627,37.31,24.19,26.92,2.09,0.03,DUSHANBE
20030627,35.25,24.05,27.98,3.33,0.0,ISTARAVSHAN
20030627,35.94,23.84,29.17,3.03,0.0,JRASULOV
20030627,31.5,25.85,29.17,3.41,0.0,KHUJAND
20030627,36.5,22.19,26.35,2.28,0.03,KULOB
20030628,32.0,24.12,28.56,3.59,0.74,BGAFUROV
20030628,24.19,28.81,29.25,2.52,2.55,BOKHTAR
20030628,35.88,23.95,24.2,2.52,4.28,DUSHANBE
20030628,31.44,24.93,25.26,3.54,0.76,ISTARAVSHAN
20030628,32.0,24.12,28.56,3.59,0.74,JRASULOV
20030628,27.88,26.3,28.56,3.62,0.13,KHUJAND
20030628,34.44,21.98,27.64,2.68,2.25,KULOB
20030629,33.56,23.54,29.4,3.92,0.07,BGAFUROV
20030629,20.31,27.92,31.11,2.16,0.0,BOKHTAR
20030629,27.38,23.64,27.57,2.62,0.0,DUSHANBE
20030629,33.5,24.44,27.46,3.84,0.05,ISTARAVSHAN
20030629,33.56,23.54,29.4,3.92,0.07,JRASULOV
20030629,32.06,26.36,29.4,3.68,0.03,KHUJAND
20030629,28.62,21.97,31.5,2.54,0.14,KULOB
20030630,29.75,24.79,29.84,3.38,0.0,BGAFUROV
20030630,18.75,29.99,31.39,1.9,0.0,BOKHTAR
20030630,26.75,25.41,30.36,2.29,0.0,DUSHANBE
20030630,28.75,25.93,28.29,3.64,0.0,ISTARAVSHAN
20030630,29.75,24.79,29.84,3.38,0.0,JRASULOV
20030630,28.31,27.6,29.84,3.4,0.0,KHUJAND
20030630,25.38,23.48,31.53,2.66,0.0,KULOB
20030701,27.0,26.88,28.7,3.37,0.0,BGAFUROV
20030701,16.5,31.12,31.16,1.88,0.0,BOKHTAR
20030701,23.06,26.65,30.24,2.07,0.0,DUSHANBE
20030701,27.0,27.82,30.01,3.66,0.0,ISTARAVSHAN
20030701,27.0,26.88,28.7,3.37,0.0,JRASULOV
20030701,27.31,29.32,28.7,2.77,0.0,KHUJAND
20030701,20.94,24.72,31.36,2.48,0.0,KULOB
20030702,24.19,28.63,27.63,3.41,0.0,BGAFUROV
20030702,14.38,32.86,30.57,1.35,0.0,BOKHTAR
20030702,20.75,28.13,30.27,2.08,0.0,DUSHANBE
20030702,25.0,29.34,29.89,3.34,0.0,ISTARAVSHAN
20030702,24.19,28.63,27.63,3.41,0.0,JRASULOV
20030702,26.75,30.96,27.63,2.66,0.0,KHUJAND
20030702,19.19,26.08,30.8,2.5,0.0,KULOB
20030703,22.88,31.02,24.65,3.32,0.0,BGAFUROV
20030703,14.5,34.76,29.4,2.72,0.0,BOKHTAR
20030703,21.44,30.36,28.11,2.66,0.0,DUSHANBE
20030703,22.5,31.95,27.62,3.25,0.0,ISTARAVSHAN
20030703,22.88,31.02,24.65,3.32,0.0,JRASULOV
20030703,23.88,33.03,24.65,3.26,0.0,KHUJAND
20030703,18.94,28.49,29.27,2.8,0.0,KULOB
20030704,28.69,27.58,24.8,4.54,0.0,BGAFUROV
20030704,17.31,33.77,23.89,3.35,0.0,BOKHTAR
20030704,23.62,29.47,24.77,3.12,0.0,DUSHANBE
20030704,25.81,28.8,23.28,4.61,0.0,ISTARAVSHAN
20030704,28.69,27.58,24.8,4.54,0.0,JRASULOV
20030704,27.5,29.76,24.8,4.52,0.0,KHUJAND
20030704,24.44,27.16,22.47,3.62,0.0,KULOB
20030705,34.38,24.34,26.78,3.48,0.0,BGAFUROV
20030705,23.75,29.08,24.32,2.39,0.0,BOKHTAR
20030705,32.25,25.35,22.62,2.69,0.0,DUSHANBE
20030705,33.0,25.33,24.47,3.7,0.0,ISTARAVSHAN
20030705,34.38,24.34,26.78,3.48,0.0,JRASULOV
20030705,32.19,26.94,26.78,3.65,0.0,KHUJAND
20030705,33.44,22.92,22.84,2.51,0.0,KULOB
20030706,31.56,25.27,29.31,3.09,0.0,BGAFUROV
20030706,26.0,29.05,24.21,1.88,0.0,BOKHTAR
20030706,33.12,24.86,26.84,2.28,0.0,DUSHANBE
20030706,29.94,26.31,27.52,3.25,0.0,ISTARAVSHAN
20030706,31.56,25.27,29.31,3.09,0.0,JRASULOV
20030706,29.56,27.83,29.31,3.09,0.0,KHUJAND
20030706,32.38,23.2,23.33,2.47,0.0,KULOB
20030707,28.0,26.33,29.31,3.35,0.0,BGAFUROV
20030707,23.38,30.4,26.87,1.82,0.0,BOKHTAR
20030707,31.0,25.96,27.31,2.12,0.0,DUSHANBE
20030707,26.88,27.34,26.81,3.26,0.0,ISTARAVSHAN
20030707,28.0,26.33,29.31,3.35,0.0,JRASULOV
20030707,26.88,28.82,29.31,3.08,0.0,KHUJAND
20030707,29.19,24.32,26.38,2.51,0.0,KULOB
20030708,29.06,27.4,27.33,3.52,0.0,BGAFUROV
20030708,16.38,31.82,29.59,2.38,0.0,BOKHTAR
20030708,23.44,27.81,28.5,2.27,0.0,DUSHANBE
20030708,27.62,28.64,28.31,3.53,0.0,ISTARAVSHAN
20030708,29.06,27.4,27.33,3.52,0.0,JRASULOV
20030708,27.38,30.19,27.33,3.28,0.0,KHUJAND
20030708,23.0,25.42,29.34,2.77,0.01,KULOB
20030709,30.19,27.0,28.53,3.9,0.0,BGAFUROV
20030709,16.69,30.88,29.4,2.97,0.0,BOKHTAR
20030709,20.88,27.15,28.49,2.8,0.0,DUSHANBE
20030709,30.38,27.86,27.15,3.85,0.0,ISTARAVSHAN
20030709,30.19,27.0,28.53,3.9,0.0,JRASULOV
20030709,30.44,29.44,28.53,3.67,0.0,KHUJAND
20030709,20.94,25.05,29.35,3.16,0.01,KULOB
20030710,27.75,27.64,28.8,3.66,0.0,BGAFUROV
20030710,19.19,31.58,29.48,2.52,0.0,BOKHTAR
20030710,25.25,27.21,28.54,2.62,0.0,DUSHANBE
20030710,25.12,29.26,28.41,3.34,0.0,ISTARAVSHAN
20030710,27.75,27.64,28.8,3.66,0.0,JRASULOV
20030710,24.75,30.78,28.8,3.3,0.0,KHUJAND
20030710,23.12,25.3,29.76,2.83,0.0,KULOB
20030711,24.56,29.33,26.57,3.53,0.01,BGAFUROV
20030711,17.19,33.1,29.45,2.57,0.0,BOKHTAR
20030711,25.62,28.23,26.9,2.75,0.0,DUSHANBE
20030711,22.19,30.87,25.54,3.26,0.0,ISTARAVSHAN
20030711,24.56,29.33,26.57,3.53,0.01,JRASULOV
20030711,24.25,32.15,26.57,3.23,0.03,KHUJAND
20030711,22.44,26.75,27.98,2.95,0.0,KULOB
20030712,34.88,26.11,27.87,4.52,0.0,BGAFUROV
20030712,18.56,32.04,24.25,4.03,0.0,BOKHTAR
20030712,27.88,27.2,25.76,3.64,0.0,DUSHANBE
20030712,32.94,27.52,25.91,4.04,0.0,ISTARAVSHAN
20030712,34.88,26.11,27.87,4.52,0.0,JRASULOV
20030712,34.19,28.61,27.87,4.77,0.0,KHUJAND
20030712,24.0,25.12,18.98,4.78,0.0,KULOB
20030713,32.75,25.78,28.46,3.82,0.48,BGAFUROV
20030713,20.81,29.12,29.48,2.42,0.01,BOKHTAR
20030713,27.56,25.12,26.61,3.04,0.02,DUSHANBE
20030713,31.38,26.99,27.71,3.66,0.38,ISTARAVSHAN
20030713,32.75,25.78,28.46,3.82,0.48,JRASULOV
20030713,31.69,28.63,28.46,3.98,0.4,KHUJAND
20030713,28.25,23.16,29.18,2.68,0.03,KULOB
20030714,31.38,25.65,29.45,3.57,0.0,BGAFUROV
20030714,17.81,30.82,30.51,1.79,0.0,BOKHTAR
20030714,23.81,26.44,29.91,2.14,0.0,DUSHANBE
20030714,30.56,26.62,29.74,3.58,0.0,ISTARAVSHAN
20030714,31.38,25.65,29.45,3.57,0.0,JRASULOV
20030714,31.25,28.28,29.45,3.91,0.0,KHUJAND
20030714,25.81,24.55,30.61,2.41,0.0,KULOB
20030715,29.88,26.2,29.31,3.69,0.0,BGAFUROV
20030715,17.25,31.36,30.37,2.43,0.0,BOKHTAR
20030715,23.44,27.38,29.23,2.65,0.0,DUSHANBE
20030715,28.19,27.39,28.13,3.31,0.0,ISTARAVSHAN
20030715,29.88,26.2,29.31,3.69,0.0,JRASULOV
20030715,27.06,28.83,29.31,3.61,0.0,KHUJAND
20030715,23.06,25.09,30.94,2.84,0.0,KULOB
20030716,29.25,26.75,28.63,3.69,0.0,BGAFUROV
20030716,16.81,31.79,30.07,2.83,0.0,BOKHTAR
20030716,23.62,27.6,28.66,2.72,0.0,DUSHANBE
20030716,28.56,27.76,28.02,3.68,0.0,ISTARAVSHAN
20030716,29.25,26.75,28.63,3.69,0.0,JRASULOV
20030716,27.19,29.31,28.63,3.34,0.01,KHUJAND
20030716,21.38,25.91,30.24,3.0,0.0,KULOB
20030717,26.19,28.26,29.19,3.58,0.0,BGAFUROV
20030717,16.12,32.17,30.58,2.07,0.0,BOKHTAR
20030717,20.69,28.16,30.95,2.54,0.0,DUSHANBE
20030717,25.69,28.9,31.26,3.8,0.0,ISTARAVSHAN
20030717,26.19,28.26,29.19,3.58,0.0,JRASULOV
20030717,25.12,30.44,29.19,3.41,0.0,KHUJAND
20030717,19.0,26.27,30.83,2.66,0.0,KULOB
20030718,21.75,29.58,29.44,3.23,0.0,BGAFUROV
20030718,13.0,33.99,30.23,1.8,0.0,BOKHTAR
20030718,17.44,29.76,30.75,2.1,0.0,DUSHANBE
20030718,20.5,30.42,31.25,3.21,0.0,ISTARAVSHAN
20030718,21.75,29.58,29.44,3.23,0.0,JRASULOV
20030718,19.94,32.14,29.44,2.57,0.0,KHUJAND
20030718,13.56,27.81,30.43,2.39,0.0,KULOB
20030719,19.69,30.87,28.12,3.13,0.0,BGAFUROV
20030719,12.62,35.24,30.14,2.34,0.0,BOKHTAR
20030719,18.5,31.1,29.92,2.8,0.0,DUSHANBE
20030719,18.62,31.9,29.95,3.01,0.0,ISTARAVSHAN
20030719,19.69,30.87,28.12,3.13,0.0,JRASULOV
20030719,19.12,32.96,28.12,2.87,0.0,KHUJAND
20030719,13.06,29.42,30.34,2.84,0.0,KULOB
20030720,17.5,33.17,28.26,3.25,0.0,BGAFUROV
20030720,14.0,36.06,29.78,2.66,0.0,BOKHTAR
20030720,17.0,32.15,29.93,3.22,0.0,DUSHANBE
20030720,17.12,34.2,29.73,3.53,0.0,ISTARAVSHAN
20030720,17.5,33.17,28.26,3.25,0.0,JRASULOV
20030720,19.12,35.27,28.26,2.6,0.0,KHUJAND
20030720,14.75,30.46,29.98,2.85,0.0,KULOB
20030721,20.0,33.03,27.07,4.62,0.0,BGAFUROV
20030721,13.75,36.74,28.41,2.55,0.0,BOKHTAR
20030721,18.69,32.4,27.93,3.36,0.0,DUSHANBE
20030721,19.0,34.32,28.45,4.38,0.0,ISTARAVSHAN
20030721,20.0,33.03,27.07,4.62,0.0,JRASULOV
20030721,19.94,35.32,27.07,4.61,0.0,KHUJAND
20030721,16.25,30.63,28.83,3.02,0.0,KULOB
20030722,31.31,27.26,25.81,5.13,0.0,BGAFUROV
20030722,18.25,33.53,23.72,3.37,0.0,BOKHTAR
20030722,21.06,29.9,21.19,4.09,0.0,DUSHANBE
20030722,29.06,28.45,22.3,4.69,0.0,ISTARAVSHAN
20030722,31.31,27.26,25.81,5.13,0.0,JRASULOV
20030722,29.88,29.65,25.81,5.33,0.0,KHUJAND
20030722,23.19,28.22,23.43,3.72,0.0,KULOB
20030723,30.44,25.3,28.25,4.47,0.0,BGAFUROV
20030723,17.31,29.58,27.53,2.73,0.0,BOKHTAR
20030723,18.62,25.97,24.0,3.15,0.0,DUSHANBE
20030723,27.69,26.38,25.75,4.2,0.0,ISTARAVSHAN
20030723,30.44,25.3,28.25,4.47,0.0,JRASULOV
20030723,27.88,28.07,28.25,5.05,0.0,KHUJAND
20030723,20.5,24.94,27.94,3.33,0.0,KULOB
20030724,27.5,22.7,29.77,3.64,0.0,BGAFUROV
20030724,18.88,28.98,29.62,2.34,0.0,BOKHTAR
20030724,20.62,25.6,29.29,2.81,0.0,DUSHANBE
20030724,26.81,23.12,29.77,3.6,0.0,ISTARAVSHAN
20030724,27.5,22.7,29.77,3.64,0.0,JRASULOV
20030724,24.0,24.69,29.77,3.62,0.0,KHUJAND
20030724,22.06,23.63,29.49,2.8,0.0,KULOB
20030725,21.38,25.44,28.6,3.7,0.0,BGAFUROV
20030725,17.69,30.7,29.49,2.55,0.0,BOKHTAR
20030725,21.62,26.92,29.62,2.71,0.0,DUSHANBE
20030725,23.38,25.58,28.52,3.42,0.0,ISTARAVSHAN
20030725,21.38,25.44,28.6,3.7,0.0,JRASULOV
20030725,21.81,27.31,28.6,2.73,0.0,KHUJAND
20030725,23.81,24.78,29.65,2.91,0.0,KULOB
20030726,20.19,25.48,28.76,3.95,0.0,BGAFUROV
20030726,16.5,30.54,29.25,2.16,0.0,BOKHTAR
20030726,19.56,26.64,28.78,2.7,0.0,DUSHANBE
20030726,20.5,25.9,28.82,3.8,0.0,ISTARAVSHAN
20030726,20.19,25.48,28.76,3.95,0.0,JRASULOV
20030726,24.75,26.63,28.76,3.08,0.0,KHUJAND
20030726,21.44,25.17,29.25,2.7,0.0,KULOB
20030727,20.5,25.13,29.23,4.37,0.0,BGAFUROV
20030727,15.62,31.8,29.46,2.43,0.0,BOKHTAR
20030727,18.31,27.69,30.03,3.01,0.0,DUSHANBE
20030727,20.69,25.52,30.18,4.18,0.0,ISTARAVSHAN
20030727,20.5,25.13,29.23,4.37,0.0,JRASULOV
20030727,23.88,26.91,29.23,4.0,0.0,KHUJAND
20030727,19.5,26.3,29.67,2.77,0.0,KULOB
20030728,18.5,23.48,29.49,4.15,0.0,BGAFUROV
20030728,14.44,31.91,28.93,2.64,0.0,BOKHTAR
20030728,17.0,28.17,29.64,3.09,0.0,DUSHANBE
20030728,18.69,23.22,29.85,4.02,0.0,ISTARAVSHAN
20030728,18.5,23.48,29.49,4.15,0.0,JRASULOV
20030728,20.25,24.15,29.49,3.41,0.0,KHUJAND
20030728,19.31,26.58,29.02,3.23,0.0,KULOB
20030729,16.12,24.91,29.56,4.02,0.0,BGAFUROV
20030729,12.69,30.72,29.74,2.52,0.0,BOKHTAR
20030729,14.31,27.32,30.46,3.16,0.0,DUSHANBE
20030729,16.75,24.63,30.47,3.93,0.0,ISTARAVSHAN
20030729,16.12,24.91,29.56,4.02,0.0,JRASULOV
20030729,20.69,25.0,29.56,3.02,0.0,KHUJAND
20030729,16.12,26.23,29.88,3.07,0.0,KULOB
20030730,13.81,26.9,28.73,3.69,0.0,BGAFUROV
20030730,13.44,31.32,29.97,2.23,0.0,BOKHTAR
20030730,15.62,27.38,30.4,2.71,0.0,DUSHANBE
20030730,13.81,26.87,29.82,3.59,0.0,ISTARAVSHAN
20030730,13.81,26.9,28.73,3.69,0.0,JRASULOV
20030730,14.94,27.98,28.73,2.3,0.0,KHUJAND
20030730,17.81,25.7,29.92,2.73,0.0,KULOB
20030731,12.31,27.96,29.07,3.62,0.0,BGAFUROV
20030731,12.25,32.31,29.55,2.33,0.0,BOKHTAR
20030731,15.0,28.5,29.59,2.91,0.0,DUSHANBE
20030731,10.56,28.2,29.45,3.41,0.0,ISTARAVSHAN
20030731,12.31,27.96,29.07,3.62,0.0,JRASULOV
20030731,11.88,29.65,29.07,2.62,0.0,KHUJAND
20030731,16.81,26.7,29.73,2.98,0.0,KULOB
20030801,22.5,28.33,10.97,3.8,0.01,BGAFUROV
20030801,10.38,32.95,27.99,2.7,0.0,BOKHTAR
20030801,11.88,29.73,27.01,2.93,0.0,DUSHANBE
20030801,21.06,29.04,16.54,3.67,0.01,ISTARAVSHAN
20030801,22.5,28.33,10.97,3.8,0.01,JRASULOV
20030801,24.19,29.98,10.97,3.16,0.05,KHUJAND
20030801,12.94,27.84,28.59,2.96,0.0,KULOB
20030802,26.44,28.53,26.67,4.23,0.0,BGAFUROV
20030802,18.19,32.08,21.57,3.26,0.0,BOKHTAR
20030802,23.44,28.72,23.28,3.52,0.0,DUSHANBE
20030802,25.12,29.49,23.54,4.53,0.0,ISTARAVSHAN
20030802,26.44,28.53,26.67,4.23,0.0,JRASULOV
20030802,32.0,30.23,26.67,3.52,0.0,KHUJAND
